29515,4,1,1,Potential
30065,2,1,1,Churn
29889,4,1,1,Potential
29996,2,1,1,Churn
29543,2,1,1,Churn
29564,2,1,1,Churn
29579,1,1,1,Churn
29796,1,1,1,Churn
29732,2,1,1,Churn
30118,1,1,1,Churn
29789,2,1,1,Churn
30111,4,1,1,Potential
30055,2,1,1,Churn
30113,1,1,1,Churn
29693,2,1,1,Churn
29601,2,1,1,Churn
29935,2,1,1,Churn
29793,4,1,1,Potential
30076,2,1,1,Churn
29525,4,1,1,Potential
29649,4,1,1,Potential
29836,4,1,1,Potential
29909,2,1,1,Churn
29822,1,1,1,Churn
29627,2,1,1,Churn
30075,2,1,1,Churn
29891,1,1,1,Churn
29605,2,1,1,Churn
29710,4,1,1,Potential
29916,1,1,1,Churn
29499,1,1,1,Churn
29622,1,1,1,Churn
30095,2,1,1,Churn
29963,2,1,1,Churn
29488,1,1,1,Churn
29917,1,1,1,Churn
29947,2,1,1,Churn
29550,1,1,1,Churn
29843,1,1,1,Churn
30070,2,1,1,Churn
29549,4,1,1,Potential
29695,1,1,1,Churn
29786,2,1,1,Churn
29643,2,1,1,Churn
29932,1,1,1,Churn
30083,4,1,1,Potential
29589,2,1,1,Churn
29557,1,1,1,Churn
29608,2,1,1,Churn
29513,4,1,1,Potential
29880,2,1,1,Churn
29921,4,1,1,Potential
30116,2,1,1,Churn
29609,2,1,1,Churn
29738,1,1,1,Churn
29563,1,1,1,Churn
29521,2,1,1,Churn
29660,1,1,1,Churn
29746,4,1,1,Potential
29524,2,1,1,Churn
29954,4,1,1,Potential
29727,2,1,1,Churn
29774,4,1,1,Potential
30105,1,1,1,Churn
29915,1,1,1,Churn
29625,1,1,1,Churn
29945,2,1,1,Churn
30051,2,1,1,Churn
29925,4,1,1,Potential
30071,1,1,1,Churn
29504,4,1,1,Potential
29828,2,1,1,Churn
29941,2,1,1,Churn
29561,2,1,1,Churn
29958,2,1,1,Churn
29725,2,1,1,Churn
29946,4,1,1,Potential
29582,4,1,1,Potential
29811,2,1,1,Churn
29706,2,1,1,Churn
29968,2,1,1,Churn
29942,2,1,1,Churn
29737,2,1,1,Churn
29898,4,1,1,Potential
29720,1,1,1,Churn
29787,4,1,1,Potential
30101,2,1,1,Churn
29645,1,1,1,Churn
30045,4,1,1,Potential
29795,2,1,1,Churn
30060,2,1,1,Churn
30059,2,1,1,Churn
29967,4,1,1,Potential
29628,1,1,1,Churn
29511,2,1,1,Churn
30108,4,1,1,Potential
29528,1,1,1,Churn
29964,1,1,1,Churn
30044,4,1,1,Potential
30056,4,1,1,Potential
29492,1,1,1,Churn
29842,1,1,1,Churn
29742,4,1,1,Potential
29937,4,1,1,Potential
29749,4,1,1,Potential
29748,4,1,1,Potential
29899,2,1,1,Churn
29552,1,1,1,Churn
30096,2,1,1,Churn
29484,4,1,1,Potential
29953,4,1,1,Potential
29500,2,1,1,Churn
29911,2,1,1,Churn
29551,1,1,1,Churn
29918,2,1,1,Churn
29510,4,1,1,Potential
30009,2,1,1,Churn
29642,1,1,1,Churn
29685,1,1,1,Churn
29817,2,1,1,Churn
29922,1,1,1,Churn
30082,1,1,1,Churn
29595,2,1,1,Churn
29894,2,1,1,Churn
29931,1,1,1,Churn
30092,1,1,1,Churn
29739,4,1,1,Potential
29907,2,1,1,Churn
29485,1,1,1,Churn
29534,1,1,1,Churn
29841,1,1,1,Churn
29699,4,1,1,Potential
29810,1,1,1,Churn
30004,3,1,1,Potential
30063,2,1,1,Churn
29592,1,1,1,Churn
29820,2,1,1,Churn
30097,1,1,1,Churn
30073,2,1,1,Churn
29821,1,1,1,Churn
29823,1,1,1,Churn
29776,2,1,1,Churn
30087,1,1,1,Churn
29892,4,1,1,Potential
30106,4,1,1,Potential
29846,2,1,1,Churn
29531,1,1,1,Churn
29951,1,1,1,Churn
30093,2,1,1,Churn
30005,2,1,1,Churn
29496,1,1,1,Churn
29571,2,1,1,Churn
29803,1,1,1,Churn
29809,1,1,1,Churn
29581,2,1,1,Churn
29928,2,1,1,Churn
29718,4,1,1,Potential
29824,2,1,1,Churn
30026,2,1,1,Churn
30100,4,1,1,Potential
30091,2,1,1,Churn
29906,4,1,1,Potential
29491,4,1,1,Potential
29883,4,1,1,Potential
29696,1,1,1,Churn
29815,1,1,1,Churn
29981,2,1,1,Churn
29773,4,1,1,Potential
30090,4,1,1,Potential
29784,2,1,1,Churn
30011,2,1,1,Churn
29533,2,1,1,Churn
29684,2,1,1,Churn
29769,4,1,1,Potential
29912,4,1,1,Potential
29717,4,1,1,Potential
29974,3,1,1,Potential
29661,4,1,1,Potential
30088,4,1,1,Potential
29794,4,1,1,Potential
29961,2,1,1,Churn
29807,4,1,1,Potential
29487,1,1,1,Churn
30014,2,1,1,Churn
29865,2,1,1,Churn
29538,2,1,1,Churn
30020,1,1,1,Churn
29798,2,1,1,Churn
29620,2,1,1,Churn
29577,1,1,1,Churn
29740,1,1,1,Churn
29985,2,1,1,Churn
29666,2,1,1,Churn
29680,4,1,1,Potential
29972,1,1,1,Churn
29708,4,1,1,Potential
30030,2,1,1,Churn
30029,1,1,1,Churn
29761,2,1,1,Churn
29805,2,1,1,Churn
29539,2,1,1,Churn
29544,2,1,1,Churn
30015,2,1,1,Churn
29877,1,1,1,Churn
29757,2,1,1,Churn
29526,2,1,1,Churn
29791,4,1,1,Potential
29570,2,1,1,Churn
29856,1,1,1,Churn
29653,1,1,1,Churn
29540,2,1,1,Churn
29655,4,1,1,Potential
29797,2,1,1,Churn
29731,2,1,1,Churn
30039,2,1,1,Churn
29780,2,1,1,Churn
29813,4,1,1,Potential
29667,4,1,1,Potential
29671,2,1,1,Churn
29558,4,1,1,Potential
30037,1,1,1,Churn
29975,1,1,1,Churn
29632,4,1,1,Potential
29778,2,1,1,Churn
29654,2,1,1,Churn
29586,2,1,1,Churn
29799,1,1,1,Churn
29659,3,1,1,Potential
29520,2,1,1,Churn
29664,4,1,1,Potential
29663,4,1,1,Potential
29675,2,1,1,Churn
29598,2,1,1,Churn
29866,4,1,1,Potential
29721,1,1,1,Churn
29683,2,1,1,Churn
29873,1,1,1,Churn
29779,2,1,1,Churn
29656,2,1,1,Churn
29709,1,1,1,Churn
29897,1,1,1,Churn
29669,1,1,1,Churn
29596,4,1,1,Potential
29986,2,1,1,Churn
29677,2,1,1,Churn
29979,2,1,1,Churn
29830,2,1,1,Churn
29759,4,1,1,Potential
29633,2,1,1,Churn
30022,2,1,1,Churn
29982,1,1,1,Churn
29670,2,1,1,Churn
29634,2,1,1,Churn
29973,4,1,1,Potential
29762,1,1,1,Churn
29879,2,1,1,Churn
29781,1,1,1,Churn
29878,1,1,1,Churn
30047,2,1,1,Churn
29686,4,1,1,Potential
29869,2,1,1,Churn
29613,4,1,1,Potential
29506,2,1,1,Churn
29631,2,1,1,Churn
29970,2,1,1,Churn
30007,1,1,1,Churn
29566,4,1,1,Potential
29687,1,1,1,Churn
29678,1,1,1,Churn
29816,2,1,1,Churn
29969,4,1,1,Potential
29755,4,1,1,Potential
30034,1,1,1,Churn
29801,1,1,1,Churn
29635,1,1,1,Churn
29874,2,1,1,Churn
30027,1,1,1,Churn
29673,4,1,1,Potential
29814,2,1,1,Churn
30019,1,1,1,Churn
29593,2,1,1,Churn
29988,4,1,1,Potential
29519,2,1,1,Churn
29871,2,1,1,Churn
29569,2,1,1,Churn
29553,1,1,1,Churn
29691,2,1,1,Churn
29984,2,1,1,Churn
29636,4,1,1,Potential
30052,4,1,1,Potential
29876,4,1,1,Potential
30035,2,1,1,Churn
29983,2,1,1,Churn
29747,2,1,1,Churn
29591,2,1,1,Churn
29574,1,1,1,Churn
29527,1,1,1,Churn
29804,1,1,1,Churn
29750,1,1,1,Churn
30054,2,1,1,Churn
29600,4,1,1,Potential
29572,1,1,1,Churn
29867,2,1,1,Churn
29976,4,1,1,Potential
29610,4,1,1,Potential
29494,1,1,1,Churn
29800,2,1,1,Churn
29517,2,1,1,Churn
29745,2,1,1,Churn
29588,2,1,1,Churn
29837,2,1,1,Churn
29554,4,1,1,Potential
30013,4,1,1,Potential
30017,4,1,1,Potential
29903,1,1,1,Churn
29606,2,1,1,Churn
29568,1,1,1,Churn
29535,1,1,1,Churn
29555,4,1,1,Potential
29711,1,1,1,Churn
29868,2,1,1,Churn
29890,3,1,1,Potential
12301,1,1,1,Churn
12132,2,1,1,Churn
12308,1,1,1,Churn
12131,2,1,1,Churn
12300,2,1,1,Churn
12321,1,1,1,Churn
12124,2,1,1,Churn
12307,1,1,1,Churn
12296,2,1,1,Churn
29681,3,1,1,Potential
29977,2,1,1,Churn
11433,2,1,1,Churn
29626,2,1,1,Churn
29676,1,1,1,Churn
29518,1,1,1,Churn
29863,2,1,1,Churn
11439,2,1,1,Churn
30061,2,1,1,Churn
30042,3,1,1,Potential
29682,2,1,1,Churn
30028,4,1,1,Potential
29556,2,1,1,Churn
30114,2,1,1,Churn
30012,4,1,1,Potential
30021,2,1,1,Churn
11241,2,1,1,Churn
29808,4,1,1,Potential
30058,2,1,1,Churn
30008,1,1,1,Churn
29530,4,1,1,Potential
29730,1,1,1,Churn
11417,1,1,1,Churn
11420,1,1,1,Churn
11242,1,1,1,Churn
30003,4,1,1,Potential
29652,1,1,1,Churn
12655,3,1,1,Potential
29623,3,1,1,Potential
13263,3,1,1,Potential
12323,3,1,1,Potential
12333,3,1,1,Potential
12650,3,1,1,Potential
29962,1,1,1,Churn
12631,3,1,1,Potential
12632,3,1,1,Potential
12332,3,1,1,Potential
13405,3,1,1,Potential
11245,1,1,1,Churn
11246,1,1,1,Churn
11237,1,1,1,Churn
30031,1,1,1,Churn
30024,2,1,1,Churn
11425,1,1,1,Churn
11429,1,1,1,Churn
29503,2,1,1,Churn
29597,2,1,1,Churn
29939,1,1,1,Churn
29948,1,1,1,Churn
30023,2,1,1,Churn
11428,2,1,1,Churn
11427,2,1,1,Churn
11431,2,1,1,Churn
11423,2,1,1,Churn
11249,2,1,1,Churn
11412,2,1,1,Churn
14186,3,1,1,Potential
11421,2,1,1,Churn
29806,1,1,1,Churn
29665,2,1,1,Churn
29688,2,1,1,Churn
13592,3,1,1,Potential
29529,1,1,1,Churn
13605,3,1,1,Potential
14185,3,1,1,Potential
13575,3,1,1,Potential
14192,3,1,1,Potential
13577,3,1,1,Potential
14200,2,1,1,Churn
13595,3,1,1,Potential
11432,1,1,1,Churn
29611,4,1,1,Potential
29508,1,1,1,Churn
29872,3,1,1,Potential
29764,2,1,1,Churn
30115,2,1,1,Churn
29590,2,1,1,Churn
29501,1,1,1,Churn
13257,1,1,1,Churn
13258,1,1,1,Churn
29887,1,1,1,Churn
29679,2,1,1,Churn
29756,4,1,1,Potential
29602,2,1,1,Churn
12128,1,1,1,Churn
29753,2,1,1,Churn
29971,1,1,1,Churn
12125,1,1,1,Churn
12129,1,1,1,Churn
29864,1,1,1,Churn
13600,3,1,1,Potential
14427,2,1,1,Churn
30084,2,1,1,Churn
15106,3,1,1,Potential
14775,3,1,1,Potential
14429,2,1,1,Churn
15692,3,1,1,Potential
15097,3,1,1,Potential
13602,3,1,1,Potential
13583,3,1,1,Potential
13581,3,1,1,Potential
13585,3,1,1,Potential
14940,3,1,1,Potential
14939,3,1,1,Potential
14207,3,1,1,Potential
13584,3,1,1,Potential
13591,3,1,1,Potential
14830,3,1,1,Potential
15691,3,1,1,Potential
14425,3,1,1,Potential
13576,3,1,1,Potential
14181,3,1,1,Potential
15695,2,1,1,Churn
14428,3,1,1,Potential
14183,3,1,1,Potential
11767,3,1,1,Potential
14426,3,1,1,Potential
14189,3,1,1,Potential
14195,3,1,1,Potential
14198,3,1,1,Potential
13590,3,1,1,Potential
15080,3,1,1,Potential
14191,3,1,1,Potential
15118,2,1,1,Churn
15354,3,1,1,Potential
11112,2,1,1,Churn
11766,3,1,1,Potential
12338,2,1,1,Churn
11101,3,1,1,Potential
11900,3,1,1,Potential
12003,3,1,1,Potential
11451,3,1,1,Potential
11995,1,1,1,Churn
11000,4,1,1,Potential
11058,3,1,1,Potential
11901,1,1,1,Churn
11986,2,1,1,Churn
11109,3,1,1,Potential
11120,2,1,1,Churn
29875,2,1,1,Churn
11446,3,1,1,Potential
11443,2,1,1,Churn
11762,3,1,1,Potential
11456,3,1,1,Potential
11054,3,1,1,Potential
11894,3,1,1,Potential
11343,3,1,1,Potential
11099,3,1,1,Potential
11751,3,1,1,Potential
11904,3,1,1,Potential
12039,3,1,1,Potential
11977,3,1,1,Potential
11457,3,1,1,Potential
11007,4,1,1,Potential
11056,3,1,1,Potential
11918,1,1,1,Churn
11080,3,1,1,Potential
12010,3,1,1,Potential
11897,2,1,1,Churn
11004,4,1,1,Potential
12009,3,1,1,Potential
11147,2,1,1,Churn
11072,3,1,1,Potential
11341,3,1,1,Potential
11899,3,1,1,Potential
11117,3,1,1,Potential
11452,3,1,1,Potential
12000,3,1,1,Potential
11103,3,1,1,Potential
11093,3,1,1,Potential
11898,3,1,1,Potential
11916,2,1,1,Churn
11453,3,1,1,Potential
11964,3,1,1,Potential
11450,3,1,1,Potential
11104,3,1,1,Potential
11969,3,1,1,Potential
11100,3,1,1,Potential
11919,1,1,1,Churn
11107,3,1,1,Potential
11077,3,1,1,Potential
11994,2,1,1,Churn
11952,3,1,1,Potential
11055,3,1,1,Potential
11914,2,1,1,Churn
11472,2,1,1,Churn
11070,3,1,1,Potential
11990,2,1,1,Churn
11754,3,1,1,Potential
11333,3,1,1,Potential
11337,3,1,1,Potential
11394,3,1,1,Potential
11381,2,1,1,Churn
11076,3,1,1,Potential
11465,3,1,1,Potential
11095,3,1,1,Potential
11491,2,1,1,Churn
11920,1,1,1,Churn
11905,3,1,1,Potential
11334,3,1,1,Potential
11060,3,1,1,Potential
11967,3,1,1,Potential
11906,3,1,1,Potential
11761,3,1,1,Potential
11895,3,1,1,Potential
11750,2,1,1,Churn
12002,3,1,1,Potential
11765,3,1,1,Potential
11482,2,1,1,Churn
11915,2,1,1,Churn
11455,3,1,1,Potential
11459,3,1,1,Potential
11989,3,1,1,Potential
11003,3,1,1,Potential
11768,3,1,1,Potential
11460,3,1,1,Potential
12337,3,1,1,Potential
11111,2,1,1,Churn
11444,3,1,1,Potential
11907,3,1,1,Potential
11011,4,1,1,Potential
11448,3,1,1,Potential
11052,3,1,1,Potential
11993,1,1,1,Churn
11449,3,1,1,Potential
11124,3,1,1,Potential
11764,3,1,1,Potential
11061,3,1,1,Potential
11464,3,1,1,Potential
11991,1,1,1,Churn
11489,2,1,1,Churn
11108,3,1,1,Potential
11893,3,1,1,Potential
11992,1,1,1,Churn
11005,4,1,1,Potential
11917,2,1,1,Churn
11344,3,1,1,Potential
11892,3,1,1,Potential
11006,3,1,1,Potential
11896,3,1,1,Potential
11462,3,1,1,Potential
11398,3,1,1,Potential
12004,3,1,1,Potential
11002,4,1,1,Potential
11910,3,1,1,Potential
12001,3,1,1,Potential
11092,3,1,1,Potential
11903,3,1,1,Potential
11008,4,1,1,Potential
11909,3,1,1,Potential
11069,3,1,1,Potential
11097,3,1,1,Potential
11445,3,1,1,Potential
11105,3,1,1,Potential
11912,1,1,1,Churn
11110,2,1,1,Churn
12302,1,1,1,Churn
11009,4,1,1,Potential
11488,2,1,1,Churn
11461,3,1,1,Potential
11454,3,1,1,Potential
11057,3,1,1,Potential
11010,3,1,1,Potential
11976,2,1,1,Churn
11151,2,1,1,Churn
11908,2,1,1,Churn
11968,2,1,1,Churn
11106,3,1,1,Potential
11447,3,1,1,Potential
11353,3,1,1,Potential
11988,3,1,1,Potential
11756,2,1,1,Churn
11963,2,1,1,Churn
11351,2,1,1,Churn
11075,3,1,1,Potential
12291,1,1,1,Churn
11096,3,1,1,Potential
11759,3,1,1,Potential
12298,1,1,1,Churn
12297,1,1,1,Churn
29775,1,1,1,Churn
12314,1,1,1,Churn
12130,1,1,1,Churn
29576,1,1,1,Churn
12330,1,1,1,Churn
29771,4,1,1,Potential
29944,4,1,1,Potential
13259,1,1,1,Churn
29952,2,1,1,Churn
29719,2,1,1,Churn
29812,1,1,1,Churn
11240,3,1,1,Potential
29850,2,1,1,Churn
11238,4,1,1,Potential
29514,1,1,1,Churn
11239,3,1,1,Potential
13256,1,1,1,Churn
29512,1,1,1,Churn
13255,1,1,1,Churn
12657,1,1,1,Churn
16589,2,1,1,Churn
29644,1,1,1,Churn
13406,1,1,1,Churn
13579,1,1,1,Churn
17221,2,1,1,Churn
13580,1,1,1,Churn
17114,1,1,1,Churn
15093,1,1,1,Churn
13264,2,1,1,Churn
13265,1,1,1,Churn
15095,1,1,1,Churn
17184,2,1,1,Churn
15623,2,1,1,Churn
16263,2,1,1,Churn
16823,2,1,1,Churn
13260,3,1,1,Potential
16196,2,1,1,Churn
17198,2,1,1,Churn
15357,3,1,1,Potential
16594,2,1,1,Churn
15085,3,1,1,Potential
19031,1,1,1,Churn
16207,2,1,1,Churn
15676,2,1,1,Churn
15678,2,1,1,Churn
16821,2,1,1,Churn
13792,1,1,1,Churn
15116,3,1,1,Potential
13794,1,1,1,Churn
17214,2,1,1,Churn
14791,3,1,1,Potential
15675,3,1,1,Potential
16831,2,1,1,Churn
16827,2,1,1,Churn
29851,2,1,1,Churn
16565,1,1,1,Churn
16206,2,1,1,Churn
15677,2,1,1,Churn
13261,2,1,1,Churn
18166,1,1,1,Churn
13606,1,1,1,Churn
16585,2,1,1,Churn
11414,2,1,1,Churn
11413,2,1,1,Churn
18173,1,1,1,Churn
15685,3,1,1,Potential
17781,2,1,1,Churn
15932,2,1,1,Churn
16829,2,1,1,Churn
16828,2,1,1,Churn
17209,3,1,1,Potential
16822,2,1,1,Churn
17183,2,1,1,Churn
11244,3,1,1,Potential
13693,1,1,1,Churn
16261,1,1,1,Churn
15625,3,1,1,Potential
11243,3,1,1,Potential
16204,2,1,1,Churn
13690,1,1,1,Churn
16567,1,1,1,Churn
13765,1,1,1,Churn
13777,1,1,1,Churn
16830,2,1,1,Churn
13784,1,1,1,Churn
11247,2,1,1,Churn
16598,2,1,1,Churn
11250,3,1,1,Potential
15094,1,1,1,Churn
12037,2,1,1,Churn
29599,2,1,1,Churn
29826,2,1,1,Churn
14203,2,1,1,Churn
11422,2,1,1,Churn
11548,1,1,1,Churn
15082,3,1,1,Potential
16587,2,1,1,Churn
11996,3,1,1,Potential
11485,2,1,1,Churn
18177,1,1,1,Churn
11999,3,1,1,Potential
14976,3,1,1,Potential
11997,3,1,1,Potential
15626,3,1,1,Potential
12007,2,1,1,Churn
11549,1,1,1,Churn
13012,2,1,1,Churn
14773,3,1,1,Potential
17825,1,1,1,Churn
11496,1,1,1,Churn
14790,3,1,1,Potential
16298,2,1,1,Churn
16603,3,1,1,Potential
15637,2,1,1,Churn
15084,3,1,1,Potential
14424,2,1,1,Churn
17199,3,1,1,Potential
16588,2,1,1,Churn
16575,2,1,1,Churn
17811,1,1,1,Churn
15624,2,1,1,Churn
17225,2,1,1,Churn
11388,4,1,1,Potential
12005,2,1,1,Churn
18127,1,1,1,Churn
14931,3,1,1,Potential
17207,1,1,1,Churn
15926,3,1,1,Potential
17192,2,1,1,Churn
15117,3,1,1,Potential
15697,3,1,1,Potential
17202,1,1,1,Churn
15687,1,1,1,Churn
11494,2,1,1,Churn
18141,1,1,1,Churn
15699,3,1,1,Potential
11400,3,1,1,Potential
14031,1,1,1,Churn
15684,3,1,1,Potential
13625,2,1,1,Churn
11998,2,1,1,Churn
15928,3,1,1,Potential
11468,2,1,1,Churn
11493,2,1,1,Churn
11387,4,1,1,Potential
15086,2,1,1,Churn
12216,1,1,1,Churn
17185,2,1,1,Churn
16826,2,1,1,Churn
15100,3,1,1,Potential
17203,1,1,1,Churn
17182,2,1,1,Churn
16205,1,1,1,Churn
16262,1,1,1,Churn
18126,1,1,1,Churn
17181,2,1,1,Churn
15929,2,1,1,Churn
15627,2,1,1,Churn
15101,3,1,1,Potential
16203,2,1,1,Churn
16824,3,1,1,Potential
19032,1,1,1,Churn
17103,1,1,1,Churn
15927,3,1,1,Potential
15933,2,1,1,Churn
18147,1,1,1,Churn
18135,1,1,1,Churn
16286,1,1,1,Churn
15114,3,1,1,Potential
17093,1,1,1,Churn
16199,2,1,1,Churn
16307,2,1,1,Churn
15702,2,1,1,Churn
12988,2,1,1,Churn
17220,2,1,1,Churn
18160,1,1,1,Churn
12335,4,1,1,Potential
12702,2,1,1,Churn
16309,2,1,1,Churn
12222,1,1,1,Churn
13626,1,1,1,Churn
17218,1,1,1,Churn
18168,1,1,1,Churn
16448,2,1,1,Churn
13082,1,1,1,Churn
12348,2,1,1,Churn
14030,1,1,1,Churn
15693,3,1,1,Potential
18136,1,1,1,Churn
12685,2,1,1,Churn
13407,3,1,1,Potential
12239,1,1,1,Churn
16595,2,1,1,Churn
17191,3,1,1,Potential
13104,1,1,1,Churn
12684,2,1,1,Churn
12703,2,1,1,Churn
12215,1,1,1,Churn
16297,2,1,1,Churn
13629,1,1,1,Churn
13955,1,1,1,Churn
12647,4,1,1,Potential
13132,1,1,1,Churn
12680,2,1,1,Churn
13965,1,1,1,Churn
11609,1,1,1,Churn
13616,1,1,1,Churn
13960,1,1,1,Churn
13122,1,1,1,Churn
18158,1,1,1,Churn
12701,2,1,1,Churn
12688,2,1,1,Churn
14941,1,1,1,Churn
12339,3,1,1,Potential
13091,2,1,1,Churn
13644,1,1,1,Churn
12686,2,1,1,Churn
12346,2,1,1,Churn
12658,3,1,1,Potential
13076,2,1,1,Churn
12700,2,1,1,Churn
12653,3,1,1,Potential
12676,2,1,1,Churn
14032,1,1,1,Churn
13959,1,1,1,Churn
12994,2,1,1,Churn
13139,1,1,1,Churn
12705,2,1,1,Churn
12706,2,1,1,Churn
12995,2,1,1,Churn
13078,1,1,1,Churn
13620,1,1,1,Churn
12645,4,1,1,Potential
12689,2,1,1,Churn
12637,4,1,1,Potential
13251,4,1,1,Potential
13080,2,1,1,Churn
13075,2,1,1,Churn
13646,1,1,1,Churn
13970,1,1,1,Churn
13103,1,1,1,Churn
13966,1,1,1,Churn
13622,2,1,1,Churn
13953,1,1,1,Churn
12341,2,1,1,Churn
12999,2,1,1,Churn
12668,2,1,1,Churn
13160,1,1,1,Churn
12347,2,1,1,Churn
13958,1,1,1,Churn
13632,1,1,1,Churn
12644,4,1,1,Potential
12342,2,1,1,Churn
13113,1,1,1,Churn
13638,1,1,1,Churn
14020,1,1,1,Churn
13636,1,1,1,Churn
13051,2,1,1,Churn
13117,1,1,1,Churn
12990,2,1,1,Churn
12674,2,1,1,Churn
13119,1,1,1,Churn
12263,1,1,1,Churn
12630,4,1,1,Potential
12210,1,1,1,Churn
13630,1,1,1,Churn
12317,4,1,1,Potential
13129,1,1,1,Churn
12693,2,1,1,Churn
13252,3,1,1,Potential
13411,3,1,1,Potential
14038,1,1,1,Churn
13011,2,1,1,Churn
12355,2,1,1,Churn
12648,4,1,1,Potential
13128,2,1,1,Churn
13645,1,1,1,Churn
13631,1,1,1,Churn
12989,2,1,1,Churn
13126,1,1,1,Churn
13133,2,1,1,Churn
12667,2,1,1,Churn
12675,2,1,1,Churn
13090,1,1,1,Churn
13649,1,1,1,Churn
13651,1,1,1,Churn
13404,3,1,1,Potential
12356,2,1,1,Churn
14033,1,1,1,Churn
12996,2,1,1,Churn
12318,4,1,1,Potential
14039,1,1,1,Churn
13619,1,1,1,Churn
13114,1,1,1,Churn
13964,1,1,1,Churn
11575,2,1,1,Churn
29965,1,1,1,Churn
12687,2,1,1,Churn
14045,1,1,1,Churn
12214,1,1,1,Churn
13633,1,1,1,Churn
12315,4,1,1,Potential
12671,2,1,1,Churn
12683,2,1,1,Churn
13254,3,1,1,Potential
13089,1,1,1,Churn
13643,1,1,1,Churn
12316,4,1,1,Potential
13000,2,1,1,Churn
13001,2,1,1,Churn
12699,2,1,1,Churn
13130,1,1,1,Churn
12354,2,1,1,Churn
14949,1,1,1,Churn
11612,1,1,1,Churn
15059,1,1,1,Churn
13647,1,1,1,Churn
13408,3,1,1,Potential
12328,4,1,1,Potential
12350,2,1,1,Churn
12669,2,1,1,Churn
11568,2,1,1,Churn
12358,2,1,1,Churn
12634,4,1,1,Potential
12698,2,1,1,Churn
11610,2,1,1,Churn
11604,2,1,1,Churn
12677,2,1,1,Churn
12670,2,1,1,Churn
12694,2,1,1,Churn
12681,2,1,1,Churn
13115,1,1,1,Churn
13637,1,1,1,Churn
13253,3,1,1,Potential
13135,1,1,1,Churn
13081,1,1,1,Churn
12349,2,1,1,Churn
13971,1,1,1,Churn
11259,1,1,1,Churn
13650,1,1,1,Churn
12673,2,1,1,Churn
11603,2,1,1,Churn
13077,1,1,1,Churn
12353,2,1,1,Churn
13123,2,1,1,Churn
13648,1,1,1,Churn
13618,1,1,1,Churn
13006,2,1,1,Churn
12987,2,1,1,Churn
11263,1,1,1,Churn
12640,4,1,1,Potential
13079,2,1,1,Churn
12340,2,1,1,Churn
14146,2,1,1,Churn
12360,2,1,1,Churn
15056,1,1,1,Churn
14846,1,1,1,Churn
11191,1,1,1,Churn
13131,1,1,1,Churn
15440,1,1,1,Churn
14702,2,1,1,Churn
14847,1,1,1,Churn
29490,4,1,1,Potential
11171,1,1,1,Churn
11175,2,1,1,Churn
14950,1,1,1,Churn
14991,1,1,1,Churn
14928,2,1,1,Churn
